date,day_index,product_id,product_name,category,subcategory,day_of_week,demand,pre_orders,store_open_tomorrow,store_open_day_after,holiday_tomorrow,holiday_day_after,is_promo,unit_price,unit_cost,weather_temp,weather_rain,shelf_life_days,lead_time_days,moq
2026-01-13,31,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,176,36,1,1,0,0,0,2.29,1.2,23.5,0,7,1,24
2026-01-14,32,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,217,52,1,1,0,0,0,2.29,1.2,23.2,0,7,1,24
2026-01-15,33,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,295,64,1,1,0,0,1,1.83,1.2,26.2,1,7,1,24
2026-01-16,34,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,393,94,1,1,0,0,1,1.83,1.2,21.0,0,7,1,24
2026-01-19,35,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,510,113,1,1,0,0,1,1.83,1.2,25.8,1,7,1,24
2026-01-20,36,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,298,62,1,1,0,0,1,1.83,1.2,25.4,1,7,1,24
2026-01-21,37,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,196,43,1,1,0,0,0,2.29,1.2,22.9,0,7,1,24
2026-01-22,38,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,206,58,1,1,0,0,0,2.29,1.2,23.5,0,7,1,24
2026-01-23,39,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,293,64,1,1,0,0,0,2.29,1.2,23.3,0,7,1,24
2026-01-26,40,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,253,52,1,1,0,0,0,2.29,1.2,25.2,1,7,1,24
2026-01-27,41,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,161,46,1,1,0,0,0,2.29,1.2,24.6,0,7,1,24
2026-01-28,42,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,209,49,1,1,0,0,0,2.29,1.2,22.9,0,7,1,24
2026-01-29,43,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,233,56,1,1,0,1,0,2.29,1.2,20.8,0,7,1,24
2026-01-30,44,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,420,123,1,1,1,0,0,2.29,1.2,19.7,0,7,1,24
2026-02-02,45,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,256,63,1,1,0,0,0,2.29,1.2,22.7,0,7,1,24
2026-02-03,46,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,194,39,1,1,0,0,0,2.29,1.2,23.9,0,7,1,24
2026-02-04,47,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,148,33,1,1,0,0,0,2.29,1.2,24.2,0,7,1,24
2026-02-05,48,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,213,53,1,1,0,0,0,2.29,1.2,23.9,0,7,1,24
2026-02-06,49,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,254,74,1,1,0,0,0,2.29,1.2,22.3,1,7,1,24
2026-02-09,50,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,216,55,1,1,0,0,0,2.29,1.2,23.7,0,7,1,24
2026-02-10,51,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,370,74,1,1,0,0,1,1.83,1.2,25.2,1,7,1,24
2026-02-11,52,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,354,94,1,1,0,0,1,1.83,1.2,23.5,0,7,1,24
2026-02-12,53,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,313,64,1,1,0,0,1,1.83,1.2,19.1,0,7,1,24
2026-02-13,54,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,435,113,1,1,0,0,1,1.83,1.2,23.7,1,7,1,24
2026-02-16,55,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,204,48,1,1,0,0,0,2.29,1.2,21.2,0,7,1,24
2026-02-17,56,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,216,53,1,1,0,0,0,2.29,1.2,20.3,0,7,1,24
2026-02-18,57,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,192,42,1,1,0,0,0,2.29,1.2,23.1,0,7,1,24
2026-02-19,58,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,223,57,1,1,0,0,0,2.29,1.2,20.7,0,7,1,24
2026-02-20,59,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,259,53,1,1,0,0,0,2.29,1.2,23.9,1,7,1,24
2026-02-23,60,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,300,73,1,1,0,0,0,2.29,1.2,21.3,0,7,1,24
2026-02-24,61,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,180,48,1,1,0,0,0,2.29,1.2,22.6,0,7,1,24
2026-02-25,62,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,153,32,1,1,0,0,0,2.29,1.2,22.2,0,7,1,24
2026-02-26,63,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,256,65,1,1,0,0,0,2.29,1.2,20.5,1,7,1,24
2026-02-27,64,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,282,74,1,1,0,0,0,2.29,1.2,21.2,0,7,1,24
2026-03-02,65,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,283,70,1,1,0,0,0,2.29,1.2,21.8,1,7,1,24
2026-03-03,66,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,214,54,1,1,0,0,0,2.29,1.2,20.7,1,7,1,24
2026-03-04,67,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,213,63,1,1,0,0,0,2.29,1.2,17.4,0,7,1,24
2026-03-05,68,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,239,67,1,1,0,0,0,2.29,1.2,19.2,0,7,1,24
2026-03-06,69,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,452,117,1,1,0,0,1,1.83,1.2,20.9,1,7,1,24
2026-03-09,70,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,439,118,1,1,0,0,1,1.83,1.2,17.8,1,7,1,24
2026-03-10,71,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,317,73,1,1,0,0,1,1.83,1.2,20.9,1,7,1,24
2026-03-11,72,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,330,86,1,1,0,0,1,1.83,1.2,21.0,0,7,1,24
2026-03-12,73,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,266,53,1,1,0,0,0,2.29,1.2,18.3,1,7,1,24
2026-03-13,74,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,299,83,1,1,0,0,0,2.29,1.2,17.6,0,7,1,24
2026-03-16,75,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,292,76,1,1,0,0,0,2.29,1.2,16.1,0,7,1,24
2026-03-17,76,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,229,62,1,1,0,0,0,2.29,1.2,15.9,0,7,1,24
2026-03-18,77,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,184,42,1,1,0,0,0,2.29,1.2,15.7,0,7,1,24
2026-03-19,78,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,219,44,1,1,0,0,0,2.29,1.2,14.2,1,7,1,24
2026-03-20,79,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,273,73,1,1,0,0,0,2.29,1.2,15.8,0,7,1,24
2026-03-23,80,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,245,60,1,1,0,0,0,2.29,1.2,17.5,0,7,1,24
2026-03-24,81,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,205,45,1,1,0,0,0,2.29,1.2,13.0,0,7,1,24
2026-03-25,82,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,203,51,1,1,0,0,0,2.29,1.2,15.2,0,7,1,24
2026-03-26,83,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,226,49,1,1,0,0,0,2.29,1.2,13.3,1,7,1,24
2026-03-27,84,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,330,97,1,1,0,0,0,2.29,1.2,13.0,1,7,1,24
2026-03-30,85,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,235,50,1,1,0,0,0,2.29,1.2,16.8,0,7,1,24
2026-03-31,86,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,229,58,1,1,0,1,0,2.29,1.2,12.5,1,7,1,24
2026-04-01,87,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,578,166,1,0,1,1,1,1.83,1.2,16.4,1,7,1,24
2026-04-02,88,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,420,124,0,1,1,0,0,2.29,1.2,11.8,0,7,1,24
2026-04-03,89,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,0,0,1,1,0,0,0,2.29,1.2,13.3,0,7,1,24
2026-04-06,90,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,504,113,1,1,0,0,1,1.83,1.2,12.1,0,7,1,24
2026-04-07,91,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,259,57,1,1,0,0,0,2.29,1.2,12.1,1,7,1,24
2026-04-08,92,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,198,49,1,1,0,0,0,2.29,1.2,10.9,0,7,1,24
2026-04-09,93,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,211,49,1,1,0,0,0,2.29,1.2,16.7,0,7,1,24
2026-04-10,94,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,329,94,1,1,0,0,0,2.29,1.2,12.7,0,7,1,24
2026-04-13,95,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,288,82,1,1,0,0,0,2.29,1.2,12.3,0,7,1,24
2026-04-14,96,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,210,56,1,1,0,0,0,2.29,1.2,12.5,0,7,1,24
2026-04-15,97,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,226,65,1,1,0,0,0,2.29,1.2,13.4,1,7,1,24
2026-04-16,98,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,231,63,1,1,0,0,0,2.29,1.2,10.0,0,7,1,24
2026-04-17,99,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,257,64,1,1,0,0,0,2.29,1.2,10.9,0,7,1,24
2026-04-20,100,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,257,58,1,1,0,0,0,2.29,1.2,10.3,0,7,1,24
2026-04-21,101,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,251,52,1,1,0,0,0,2.29,1.2,11.0,0,7,1,24
2026-04-22,102,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,232,54,1,1,0,0,0,2.29,1.2,10.0,0,7,1,24
2026-04-23,103,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,251,73,1,1,0,0,0,2.29,1.2,10.6,1,7,1,24
2026-04-24,104,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,278,75,1,1,0,0,0,2.29,1.2,8.3,0,7,1,24
2026-04-27,105,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,397,104,1,1,0,0,1,1.83,1.2,9.3,0,7,1,24
2026-04-28,106,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,354,71,1,1,0,0,1,1.83,1.2,7.8,0,7,1,24
2026-04-29,107,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,329,80,1,1,0,0,1,1.83,1.2,11.9,0,7,1,24
2026-04-30,108,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,308,86,1,1,0,0,1,1.83,1.2,5.7,1,7,1,24
2026-05-01,109,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,319,85,1,1,0,0,0,2.29,1.2,6.4,1,7,1,24
2026-05-04,110,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,284,61,1,1,0,0,0,2.29,1.2,5.8,0,7,1,24
2026-05-05,111,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,198,52,1,1,0,0,0,2.29,1.2,9.6,0,7,1,24
2026-05-06,112,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,180,43,1,1,0,0,0,2.29,1.2,5.2,0,7,1,24
2026-05-07,113,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,258,52,1,1,0,0,0,2.29,1.2,7.7,1,7,1,24
2026-05-08,114,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,321,79,1,1,0,0,0,2.29,1.2,5.6,0,7,1,24
2026-05-11,115,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,272,77,1,1,0,0,0,2.29,1.2,8.7,0,7,1,24
2026-05-12,116,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,252,51,1,1,0,0,0,2.29,1.2,9.3,1,7,1,24
2026-05-13,117,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,214,53,1,1,0,0,0,2.29,1.2,8.4,0,7,1,24
2026-05-14,118,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,303,75,1,1,0,0,0,2.29,1.2,6.6,1,7,1,24
2026-05-15,119,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,252,70,1,1,0,0,0,2.29,1.2,8.3,0,7,1,24
2026-05-18,120,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,216,44,1,1,0,0,0,2.29,1.2,7.1,1,7,1,24
2026-05-19,121,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,143,32,1,1,0,0,0,2.29,1.2,7.2,0,7,1,24
2026-05-20,122,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,208,42,1,1,0,0,0,2.29,1.2,9.7,0,7,1,24
2026-05-21,123,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,420,125,1,1,0,0,1,1.83,1.2,6.2,1,7,1,24
2026-05-22,124,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,402,108,1,1,0,0,1,1.83,1.2,8.2,0,7,1,24
2026-05-25,125,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,442,111,1,1,0,0,1,1.83,1.2,7.9,0,7,1,24
2026-05-26,126,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,341,70,1,1,0,0,1,1.83,1.2,7.9,1,7,1,24
2026-05-27,127,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,192,51,1,1,0,0,0,2.29,1.2,6.5,0,7,1,24
2026-05-28,128,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,268,56,1,1,0,1,0,2.29,1.2,7.5,1,7,1,24
2026-05-29,129,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,448,131,1,1,1,0,0,2.29,1.2,11.6,1,7,1,24
2026-06-01,130,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,241,69,1,1,0,0,0,2.29,1.2,9.1,0,7,1,24
2026-06-02,131,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,219,61,1,1,0,0,0,2.29,1.2,10.9,0,7,1,24
2026-06-03,132,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,204,53,1,1,0,0,0,2.29,1.2,11.9,0,7,1,24
2026-06-04,133,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,258,53,1,1,0,0,0,2.29,1.2,12.9,1,7,1,24
2026-06-05,134,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,261,57,1,1,0,0,0,2.29,1.2,8.3,0,7,1,24
2026-06-08,135,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,244,60,1,1,0,0,0,2.29,1.2,10.9,0,7,1,24
2026-06-09,136,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,233,69,1,1,0,0,0,2.29,1.2,13.5,1,7,1,24
2026-06-10,137,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,219,58,1,1,0,0,0,2.29,1.2,10.3,1,7,1,24
2026-06-11,138,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,187,50,1,1,0,0,0,2.29,1.2,10.0,0,7,1,24
2026-06-12,139,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,331,78,1,1,0,0,0,2.29,1.2,9.7,0,7,1,24
2026-06-15,140,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,296,80,1,1,0,0,0,2.29,1.2,11.4,0,7,1,24
2026-06-16,141,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,346,83,1,1,0,0,1,1.83,1.2,13.4,0,7,1,24
2026-06-17,142,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,276,61,1,1,0,0,1,1.83,1.2,12.8,0,7,1,24
2026-06-18,143,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,464,98,1,1,0,0,1,1.83,1.2,14.7,0,7,1,24
2026-06-19,144,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,528,118,1,1,0,0,1,1.83,1.2,13.0,1,7,1,24
2026-06-22,145,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,326,93,1,1,0,0,0,2.29,1.2,12.2,1,7,1,24
2026-06-23,146,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,135,35,1,1,0,0,0,2.29,1.2,14.1,0,7,1,24
2026-06-24,147,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,175,39,1,1,0,0,0,2.29,1.2,12.1,0,7,1,24
2026-06-25,148,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,269,57,1,1,0,0,0,2.29,1.2,10.6,0,7,1,24
2026-06-26,149,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,321,66,1,1,0,0,0,2.29,1.2,13.4,1,7,1,24
2026-06-29,150,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,224,63,1,1,0,0,0,2.29,1.2,13.9,0,7,1,24
2026-06-30,151,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,196,53,1,1,0,0,0,2.29,1.2,11.0,0,7,1,24
2026-07-01,152,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,210,57,1,1,0,0,0,2.29,1.2,13.7,1,7,1,24
2026-07-02,153,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,296,83,1,1,0,0,0,2.29,1.2,14.1,0,7,1,24
2026-07-03,154,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,313,66,1,1,0,0,0,2.29,1.2,17.1,1,7,1,24
2026-07-06,155,PROD_002,Organic Whole Milk (1L),Food,Dairy,0,265,77,1,1,0,0,0,2.29,1.2,15.2,0,7,1,24
2026-07-07,156,PROD_002,Organic Whole Milk (1L),Food,Dairy,1,206,51,1,1,0,0,0,2.29,1.2,17.1,0,7,1,24
2026-07-08,157,PROD_002,Organic Whole Milk (1L),Food,Dairy,2,212,53,1,1,0,0,0,2.29,1.2,17.8,0,7,1,24
2026-07-09,158,PROD_002,Organic Whole Milk (1L),Food,Dairy,3,252,51,1,1,0,0,0,2.29,1.2,20.5,1,7,1,24
2026-07-10,159,PROD_002,Organic Whole Milk (1L),Food,Dairy,4,453,121,1,1,0,0,1,1.83,1.2,18.8,1,7,1,24
2025-12-01,0,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,117,25,1,1,0,0,0,4.5,2.0,14.8,0,3,1,10
2025-12-02,1,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,78,20,1,1,0,0,0,4.5,2.0,18.1,0,3,1,10
2025-12-03,2,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,72,18,1,1,0,0,0,4.5,2.0,21.4,0,3,1,10
2025-12-04,3,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,104,27,1,1,0,0,0,4.5,2.0,19.2,1,3,1,10
2025-12-05,4,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,94,24,1,1,0,0,0,4.5,2.0,20.5,1,3,1,10
2025-12-08,5,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,99,27,1,1,0,0,0,4.5,2.0,17.5,0,3,1,10
2025-12-09,6,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,78,18,1,1,0,0,0,4.5,2.0,21.1,0,3,1,10
2025-12-10,7,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,62,17,1,1,0,0,0,4.5,2.0,20.6,0,3,1,10
2025-12-11,8,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,99,20,1,1,0,0,0,4.5,2.0,17.9,0,3,1,10
2025-12-12,9,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,101,23,1,1,0,0,0,4.5,2.0,18.5,0,3,1,10
2025-12-15,10,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,86,21,1,1,0,0,0,4.5,2.0,22.3,0,3,1,10
2025-12-16,11,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,68,14,1,1,0,0,0,4.5,2.0,18.1,1,3,1,10
2025-12-17,12,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,82,20,1,1,0,0,0,4.5,2.0,23.0,0,3,1,10
2025-12-18,13,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,118,29,1,1,0,0,1,3.6,2.0,21.9,0,3,1,10
2025-12-19,14,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,117,29,1,1,0,0,1,3.6,2.0,17.5,0,3,1,10
2025-12-22,15,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,148,40,1,1,0,0,1,3.6,2.0,23.3,0,3,1,10
2025-12-23,16,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,84,24,1,1,0,1,0,4.5,2.0,22.3,1,3,1,10
2025-12-24,17,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,96,21,1,0,1,1,0,4.5,2.0,19.5,0,3,1,10
2025-12-25,18,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,146,37,0,1,1,0,0,4.5,2.0,19.3,0,3,1,10
2025-12-26,19,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,0,0,1,1,0,0,0,4.5,2.0,23.3,0,3,1,10
2025-12-29,20,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,132,35,1,1,0,0,0,4.5,2.0,19.8,1,3,1,10
2025-12-30,21,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,63,13,1,1,0,0,0,4.5,2.0,22.2,0,3,1,10
2025-12-31,22,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,77,19,1,1,0,0,0,4.5,2.0,19.0,0,3,1,10
2026-01-01,23,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,108,28,1,1,0,0,0,4.5,2.0,22.8,1,3,1,10
2026-01-02,24,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,109,31,1,1,0,0,0,4.5,2.0,22.8,0,3,1,10
2026-01-05,25,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,89,21,1,1,0,0,0,4.5,2.0,21.3,0,3,1,10
2026-01-06,26,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,69,15,1,1,0,0,0,4.5,2.0,20.4,0,3,1,10
2026-01-07,27,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,85,17,1,1,0,0,0,4.5,2.0,22.5,0,3,1,10
2026-01-08,28,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,109,23,1,1,0,0,0,4.5,2.0,21.5,0,3,1,10
2026-01-09,29,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,117,24,1,1,0,0,0,4.5,2.0,24.6,1,3,1,10
2026-01-12,30,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,96,24,1,1,0,0,0,4.5,2.0,23.5,0,3,1,10
2026-01-13,31,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,91,22,1,1,0,0,1,3.6,2.0,22.5,0,3,1,10
2026-01-14,32,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,128,34,1,1,0,0,1,3.6,2.0,22.1,0,3,1,10
2026-01-15,33,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,149,30,1,1,0,0,1,3.6,2.0,24.9,0,3,1,10
2026-01-16,34,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,98,23,1,1,0,0,0,4.5,2.0,22.7,1,3,1,10
2026-01-19,35,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,96,26,1,1,0,0,0,4.5,2.0,24.0,1,3,1,10
2026-01-20,36,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,62,16,1,1,0,0,0,4.5,2.0,24.4,0,3,1,10
2026-01-21,37,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,78,20,1,1,0,0,0,4.5,2.0,20.0,0,3,1,10
2026-01-22,38,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,91,18,1,1,0,0,0,4.5,2.0,27.3,0,3,1,10
2026-01-23,39,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,113,30,1,1,0,0,0,4.5,2.0,25.1,1,3,1,10
2026-01-26,40,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,88,21,1,1,0,0,0,4.5,2.0,24.3,1,3,1,10
2026-01-27,41,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,88,24,1,1,0,0,0,4.5,2.0,22.5,0,3,1,10
2026-01-28,42,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,72,21,1,1,0,0,0,4.5,2.0,21.8,0,3,1,10
2026-01-29,43,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,89,23,1,1,0,1,0,4.5,2.0,26.3,0,3,1,10
2026-01-30,44,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,147,41,1,1,1,0,0,4.5,2.0,24.2,1,3,1,10
2026-02-02,45,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,119,27,1,1,0,0,0,4.5,2.0,25.2,1,3,1,10
2026-02-03,46,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,70,20,1,1,0,0,0,4.5,2.0,22.1,1,3,1,10
2026-02-04,47,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,80,19,1,1,0,0,0,4.5,2.0,19.9,0,3,1,10
2026-02-05,48,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,114,28,1,1,0,0,0,4.5,2.0,24.3,0,3,1,10
2026-02-06,49,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,149,42,1,1,0,0,1,3.6,2.0,23.6,0,3,1,10
2026-02-09,50,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,148,34,1,1,0,0,1,3.6,2.0,23.8,0,3,1,10
2026-02-10,51,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,109,29,1,1,0,0,1,3.6,2.0,22.8,1,3,1,10
2026-02-11,52,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,75,21,1,1,0,0,0,4.5,2.0,23.0,0,3,1,10
2026-02-12,53,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,97,26,1,1,0,0,0,4.5,2.0,22.8,0,3,1,10
2026-02-13,54,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,89,19,1,1,0,0,0,4.5,2.0,22.7,0,3,1,10
2026-02-16,55,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,105,22,1,1,0,0,0,4.5,2.0,21.2,1,3,1,10
2026-02-17,56,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,82,19,1,1,0,0,0,4.5,2.0,22.4,0,3,1,10
2026-02-18,57,PROD_003,Artisan Sourdough Loaf,Food,Bakery,2,58,12,1,1,0,0,0,4.5,2.0,22.2,0,3,1,10
2026-02-19,58,PROD_003,Artisan Sourdough Loaf,Food,Bakery,3,95,25,1,1,0,0,0,4.5,2.0,19.4,0,3,1,10
2026-02-20,59,PROD_003,Artisan Sourdough Loaf,Food,Bakery,4,135,40,1,1,0,0,0,4.5,2.0,21.2,1,3,1,10
2026-02-23,60,PROD_003,Artisan Sourdough Loaf,Food,Bakery,0,96,21,1,1,0,0,0,4.5,2.0,21.7,0,3,1,10
2026-02-24,61,PROD_003,Artisan Sourdough Loaf,Food,Bakery,1,75,15,1,1,0,0,0,4.5,2.0,19.9,0,3,1,10
